No. Stations,Air Quality,Index Value,year,day,month,weekdays,month_sin,month_cos,AQI_lag_1,AQI_lag_week_ago,"Prominent Pollutant_CO, PM10","Prominent Pollutant_CO, PM2.5",Prominent Pollutant_NO2,Prominent Pollutant_O3,"Prominent Pollutant_O3, PM10","Prominent Pollutant_O3, PM2.5",Prominent Pollutant_OZONE,Prominent Pollutant_PM10,"Prominent Pollutant_PM10, PM2.5",Prominent Pollutant_PM2.5
1.0,Moderate,140,2018,20,2,1,0.8660254037844386,0.5000000000000001,160.0,168.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,279,2018,21,2,2,0.8660254037844386,0.5000000000000001,140.0,121.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,224,2018,22,2,3,0.8660254037844386,0.5000000000000001,279.0,206.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,153,2018,23,2,4,0.8660254037844386,0.5000000000000001,224.0,207.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,210,2018,24,2,5,0.8660254037844386,0.5000000000000001,153.0,203.0,False,False,False,False,False,False,False,False,False,True
1.0,Poor,218,2018,25,2,6,0.8660254037844386,0.5000000000000001,210.0,197.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,226,2018,26,2,0,0.8660254037844386,0.5000000000000001,218.0,160.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,193,2018,27,2,1,0.8660254037844386,0.5000000000000001,226.0,140.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,243,2018,28,2,2,0.8660254037844386,0.5000000000000001,193.0,279.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,232,2018,1,3,3,1.0,6.123233995736766e-17,243.0,224.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,217,2018,2,3,4,1.0,6.123233995736766e-17,232.0,153.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,230,2018,3,3,5,1.0,6.123233995736766e-17,217.0,210.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,264,2018,4,3,6,1.0,6.123233995736766e-17,230.0,218.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,231,2018,5,3,0,1.0,6.123233995736766e-17,264.0,226.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,212,2018,6,3,1,1.0,6.123233995736766e-17,231.0,193.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,116,2018,7,3,2,1.0,6.123233995736766e-17,212.0,243.0,False,False,False,False,False,False,False,False,False,True
1.0,Poor,255,2018,8,3,3,1.0,6.123233995736766e-17,116.0,232.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,233,2018,9,3,4,1.0,6.123233995736766e-17,255.0,217.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,242,2018,10,3,5,1.0,6.123233995736766e-17,233.0,230.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,221,2018,11,3,6,1.0,6.123233995736766e-17,242.0,264.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,253,2018,12,3,0,1.0,6.123233995736766e-17,221.0,231.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,218,2018,13,3,1,1.0,6.123233995736766e-17,253.0,212.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,103,2018,14,3,2,1.0,6.123233995736766e-17,218.0,116.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,103,2018,15,3,3,1.0,6.123233995736766e-17,103.0,255.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,195,2018,16,3,4,1.0,6.123233995736766e-17,103.0,233.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,171,2018,18,3,6,1.0,6.123233995736766e-17,195.0,242.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,193,2018,19,3,0,1.0,6.123233995736766e-17,171.0,221.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,112,2018,20,3,1,1.0,6.123233995736766e-17,193.0,253.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,108,2018,21,3,2,1.0,6.123233995736766e-17,112.0,218.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,92,2018,22,3,3,1.0,6.123233995736766e-17,108.0,103.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,212,2018,23,3,4,1.0,6.123233995736766e-17,92.0,103.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,201,2018,24,3,5,1.0,6.123233995736766e-17,212.0,195.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,90,2018,25,3,6,1.0,6.123233995736766e-17,201.0,171.0,False,False,False,False,False,False,False,False,False,True
1.0,Poor,255,2018,26,3,0,1.0,6.123233995736766e-17,90.0,193.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,235,2018,27,3,1,1.0,6.123233995736766e-17,255.0,112.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,174,2018,28,3,2,1.0,6.123233995736766e-17,235.0,108.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,174,2018,29,3,3,1.0,6.123233995736766e-17,174.0,92.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,184,2018,30,3,4,1.0,6.123233995736766e-17,174.0,212.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,183,2018,31,3,5,1.0,6.123233995736766e-17,184.0,201.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,179,2018,1,4,6,0.8660254037844387,-0.4999999999999998,183.0,90.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,213,2018,2,4,0,0.8660254037844387,-0.4999999999999998,179.0,255.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,225,2018,3,4,1,0.8660254037844387,-0.4999999999999998,213.0,235.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,151,2018,5,4,3,0.8660254037844387,-0.4999999999999998,225.0,174.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,131,2018,6,4,4,0.8660254037844387,-0.4999999999999998,151.0,174.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,121,2018,7,4,5,0.8660254037844387,-0.4999999999999998,131.0,184.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,118,2018,8,4,6,0.8660254037844387,-0.4999999999999998,121.0,183.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,152,2018,10,4,1,0.8660254037844387,-0.4999999999999998,118.0,179.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,80,2018,11,4,2,0.8660254037844387,-0.4999999999999998,152.0,213.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,79,2018,12,4,3,0.8660254037844387,-0.4999999999999998,80.0,225.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,121,2018,13,4,4,0.8660254037844387,-0.4999999999999998,79.0,151.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,89,2018,14,4,5,0.8660254037844387,-0.4999999999999998,121.0,131.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,85,2018,15,4,6,0.8660254037844387,-0.4999999999999998,89.0,121.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,151,2018,16,4,0,0.8660254037844387,-0.4999999999999998,85.0,118.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,155,2018,17,4,1,0.8660254037844387,-0.4999999999999998,151.0,152.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,131,2018,18,4,2,0.8660254037844387,-0.4999999999999998,155.0,80.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,113,2018,19,4,3,0.8660254037844387,-0.4999999999999998,131.0,79.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,86,2018,20,4,4,0.8660254037844387,-0.4999999999999998,113.0,121.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,57,2018,21,4,5,0.8660254037844387,-0.4999999999999998,86.0,89.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,88,2018,22,4,6,0.8660254037844387,-0.4999999999999998,57.0,85.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,124,2018,23,4,0,0.8660254037844387,-0.4999999999999998,88.0,151.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,210,2018,24,4,1,0.8660254037844387,-0.4999999999999998,124.0,155.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,232,2018,25,4,2,0.8660254037844387,-0.4999999999999998,210.0,131.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,212,2018,26,4,3,0.8660254037844387,-0.4999999999999998,232.0,113.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,255,2018,27,4,4,0.8660254037844387,-0.4999999999999998,212.0,86.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,276,2018,28,4,5,0.8660254037844387,-0.4999999999999998,255.0,57.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,188,2018,29,4,6,0.8660254037844387,-0.4999999999999998,276.0,88.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,83,2018,30,4,0,0.8660254037844387,-0.4999999999999998,188.0,124.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,162,2018,1,5,1,0.49999999999999994,-0.8660254037844387,83.0,210.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,95,2018,2,5,2,0.49999999999999994,-0.8660254037844387,162.0,232.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,153,2018,3,5,3,0.49999999999999994,-0.8660254037844387,95.0,212.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,124,2018,4,5,4,0.49999999999999994,-0.8660254037844387,153.0,255.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,165,2018,5,5,5,0.49999999999999994,-0.8660254037844387,124.0,276.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,195,2018,6,5,6,0.49999999999999994,-0.8660254037844387,165.0,188.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,161,2018,7,5,0,0.49999999999999994,-0.8660254037844387,195.0,83.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,96,2018,8,5,1,0.49999999999999994,-0.8660254037844387,161.0,162.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,96,2018,9,5,2,0.49999999999999994,-0.8660254037844387,96.0,95.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,183,2018,10,5,3,0.49999999999999994,-0.8660254037844387,96.0,153.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,198,2018,11,5,4,0.49999999999999994,-0.8660254037844387,183.0,124.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,152,2018,12,5,5,0.49999999999999994,-0.8660254037844387,198.0,165.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,170,2018,13,5,6,0.49999999999999994,-0.8660254037844387,152.0,195.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,91,2018,14,5,0,0.49999999999999994,-0.8660254037844387,170.0,161.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,92,2018,15,5,1,0.49999999999999994,-0.8660254037844387,91.0,96.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,154,2018,16,5,2,0.49999999999999994,-0.8660254037844387,92.0,96.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,98,2018,17,5,3,0.49999999999999994,-0.8660254037844387,154.0,183.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,92,2018,18,5,4,0.49999999999999994,-0.8660254037844387,98.0,198.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,104,2018,20,5,6,0.49999999999999994,-0.8660254037844387,92.0,152.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,171,2018,21,5,0,0.49999999999999994,-0.8660254037844387,104.0,170.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,177,2018,22,5,1,0.49999999999999994,-0.8660254037844387,171.0,91.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,185,2018,23,5,2,0.49999999999999994,-0.8660254037844387,177.0,92.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,157,2018,24,5,3,0.49999999999999994,-0.8660254037844387,185.0,154.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,174,2018,25,5,4,0.49999999999999994,-0.8660254037844387,157.0,98.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,80,2018,26,5,5,0.49999999999999994,-0.8660254037844387,174.0,92.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,66,2018,29,5,1,0.49999999999999994,-0.8660254037844387,80.0,104.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,64,2018,30,5,2,0.49999999999999994,-0.8660254037844387,66.0,171.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,78,2018,31,5,3,0.49999999999999994,-0.8660254037844387,64.0,177.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,168,2018,1,6,4,1.2246467991473532e-16,-1.0,78.0,185.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,91,2018,3,6,6,1.2246467991473532e-16,-1.0,168.0,157.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,79,2018,4,6,0,1.2246467991473532e-16,-1.0,91.0,174.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,93,2018,5,6,1,1.2246467991473532e-16,-1.0,79.0,80.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,102,2018,6,6,2,1.2246467991473532e-16,-1.0,93.0,66.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,64,2018,7,6,3,1.2246467991473532e-16,-1.0,102.0,64.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,70,2018,8,6,4,1.2246467991473532e-16,-1.0,64.0,78.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,53,2018,9,6,5,1.2246467991473532e-16,-1.0,70.0,168.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,54,2018,10,6,6,1.2246467991473532e-16,-1.0,53.0,91.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,81,2018,11,6,0,1.2246467991473532e-16,-1.0,54.0,79.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,92,2018,12,6,1,1.2246467991473532e-16,-1.0,81.0,93.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,83,2018,13,6,2,1.2246467991473532e-16,-1.0,92.0,102.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,94,2018,14,6,3,1.2246467991473532e-16,-1.0,83.0,64.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,78,2018,15,6,4,1.2246467991473532e-16,-1.0,94.0,70.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,64,2018,16,6,5,1.2246467991473532e-16,-1.0,78.0,53.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,55,2018,18,6,0,1.2246467991473532e-16,-1.0,64.0,54.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,65,2018,19,6,1,1.2246467991473532e-16,-1.0,55.0,81.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,68,2018,20,6,2,1.2246467991473532e-16,-1.0,65.0,92.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,70,2018,21,6,3,1.2246467991473532e-16,-1.0,68.0,83.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,64,2018,22,6,4,1.2246467991473532e-16,-1.0,70.0,94.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,105,2018,23,6,5,1.2246467991473532e-16,-1.0,64.0,78.0,False,False,False,False,False,False,False,False,False,True
1.0,Good,48,2018,25,6,0,1.2246467991473532e-16,-1.0,105.0,64.0,False,False,False,False,False,False,True,False,False,False
1.0,Good,38,2018,26,6,1,1.2246467991473532e-16,-1.0,48.0,55.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,53,2018,27,6,2,1.2246467991473532e-16,-1.0,38.0,65.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,59,2018,28,6,3,1.2246467991473532e-16,-1.0,53.0,68.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,51,2018,29,6,4,1.2246467991473532e-16,-1.0,59.0,70.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,52,2018,30,6,5,1.2246467991473532e-16,-1.0,51.0,64.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,53,2018,1,7,6,-0.4999999999999997,-0.8660254037844388,52.0,105.0,False,False,False,False,False,False,True,False,False,False
1.0,Good,47,2018,2,7,0,-0.4999999999999997,-0.8660254037844388,53.0,48.0,False,False,False,False,False,False,True,False,False,False
1.0,Good,41,2018,3,7,1,-0.4999999999999997,-0.8660254037844388,47.0,38.0,False,False,False,False,False,False,True,False,False,False
1.0,Good,35,2018,4,7,2,-0.4999999999999997,-0.8660254037844388,41.0,53.0,False,False,False,False,False,False,True,False,False,False
1.0,Good,39,2018,5,7,3,-0.4999999999999997,-0.8660254037844388,35.0,59.0,False,False,False,False,False,False,True,False,False,False
1.0,Good,46,2018,6,7,4,-0.4999999999999997,-0.8660254037844388,39.0,51.0,False,False,False,False,False,False,True,False,False,False
1.0,Good,48,2018,7,7,5,-0.4999999999999997,-0.8660254037844388,46.0,52.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,52,2018,8,7,6,-0.4999999999999997,-0.8660254037844388,48.0,53.0,False,False,False,False,False,False,True,False,False,False
